StationID,model_slope,model_MAD,model_pval,model_intcpt,variable
2-JKS044.60,-2.1440336416046914e-4,3.855610645868698e-4,0.5561465266861163,0.41655112526824817,DOMax
2-JKS046.40,1.51090222818965e-4,3.7055556468987587e-4,0.7239798175163299,-0.32845766924163045,DOMax
2-JKS048.90,-2.5269300128223e-4,5.544342637101322e-4,0.5561465266861163,0.488053086537494,DOMax
2-JKS053.48,5.25477761346945e-4,4.308021476583655e-4,0.004882812499999999,-1.0685101016524827,DOMax
2-XDD000.40,0.008195146639790919,0.0013314731160565113,0.09751253817810959,-16.464970998841682,DOMax
4ABSA000.62,-2.946589271346383e-5,7.026683273746042e-4,0.8917322158813475,0.04060519632293715,DOMax
4ABWR002.50,-2.1617333632622683e-4,9.352981076127254e-4,0.81235504150390625,0.4165620558093834,DOMax
4ABWR010.55,-7.013671630635642e-4,0.0012781008249579814,0.026317969768638285,1.4065830412808955,DOMax
4ABWR017.42,8.387373982037056e-4,6.078919027504057e-4,4.808329492440132e-4,-1.6896146446608526,DOMax
4ACCK001.80,4.4929467288851144e-4,4.0671637652694856e-4,0.0038062737413383017,-0.925539840147648,DOMax
4ACOA000.60,6.083014413485405e-4,0.0011362665848927828,0.004878997802734374,-1.2379747052856511,DOMax
